,datetime,tweet_Id,text,Username
12865,2022-03-21 21:25:23+00:00,1506019161486475266,Sim HM #HorribleBosses,aroboyo
12866,2022-03-21 21:25:22+00:00,1506019160001765383,Lmaoo what is ur definition of “pushing people hard” LOL U’re horrible and d uncle is denying it!! #horriblebosses,nikkymandy_
12867,2022-03-21 21:25:17+00:00,1506019138849984514,"No be to just be simple employee like this so? This founder thing take style hard oh. 🤦🏽‍♂️🤔

 #HorribleBosses https://t.co/xVz9sYbMgS",codemathics
12868,2022-03-21 21:25:17+00:00,1506019135892897801,"#HorribleBosses

https://t.co/DpPgWXNh7b",michaelmafeng
12869,2022-03-21 21:25:13+00:00,1506019118830391297,The NCAA sounds like #HorribleBosses https://t.co/Y81llaRaAL,HappensLsw
12870,2022-03-21 21:25:13+00:00,1506019118612639745,This man should go Abeg  #HorribleBosses,Little__eagle
12871,2022-03-21 21:25:10+00:00,1506019107007004673,‘We drive people hard’ yenyenyen!  #HorribleBosses https://t.co/ZouylxuFr0,IyinoluwaKA
12872,2022-03-21 21:25:09+00:00,1506019105584947204,"If he's defending himself, it is only fair to have other CEO's defend themselves too. 

Right?

#HorribleBosses",TheChibuogwu
12873,2022-03-21 21:25:08+00:00,1506019101461917698,They’re going to gaslight you into thinking they’re doing nothing wrong !!!#HorribleBosses,precious_sedem
12874,2022-03-21 21:25:08+00:00,1506019098135728128,"Everyone is claiming effort and energy but pay is ""competitive"" with a little sprinkle of epe here and there. Pushing people really hard?

Make it make sense.

#horriblebosses",thekimberliee
12875,2022-03-21 21:25:04+00:00,1506019083338534912,"Is this a space to debunk everything or what? Wetin be this? Employee or employer space? Why just sim? Call everybody to come and debunk what has been said now. 

Employer space is tomorrow please. #horriblebosses #toxicbosses",__aboutmary
12876,2022-03-21 21:25:02+00:00,1506019074144301059,@SimShagaya is a liar #HorribleBosses https://t.co/cjSAQX0hXS,GbqH
12877,2022-03-21 21:25:01+00:00,1506019069979668484,"Conduct and Reputational Risks in the mud.

#horriblebosses",AntiTerta
12878,2022-03-21 21:25:00+00:00,1506019065910874112,"Where should I start from? 🥺
#HorribleBosses

https://t.co/0WhFkXleV5",_Mayowa_Sam
12879,2022-03-21 21:24:59+00:00,1506019061897240577,"41 minutes ago
Matt Ryan
72K
Falcons
68K
Colts
70K
#TPMP
Mariota
19K
#AIFA
98K
#hartaberfair
#HorribleBosses
Matty Ice
#KetanjiBrownJackson
29K
#Maria https://t.co/Wrgyuja9tF",MariaHarriet10
12880,2022-03-21 21:24:58+00:00,1506019056595644416,But this is not a debate  #HorribleBosses,Enkaynjama18
12881,2022-03-21 21:24:56+00:00,1506019048542601218,"Mo gbé ẹjọ́ mi dé but for Horrible Bosses and Toxic Workplaces. 
#HorribleBosses

https://t.co/ko9YhzlR4J",hantykunbi
12882,2022-03-21 21:24:55+00:00,1506019044834656266,Push people hard. Hmmmm🧐🧐🧐 #HorribleBosses https://t.co/4PAuiwNyYz,CO_Chiamaka
12883,2022-03-21 21:24:55+00:00,1506019044272574466,"Uncle Shagari answer the questions 
#horriblebosses 😂😂",Duro_D1
12884,2022-03-21 21:24:52+00:00,1506019032415502336,No Employers plz... haba... #HorribleBosses,stillruth40
12885,2022-03-21 21:24:49+00:00,1506019021954904065,"This is how every over bearing boss talks….you want ppl to give their blood sweat and tears and you’re the only one receiving the benefits. 

 #HorribleBosses https://t.co/d8j61qsLEn",candywest89
12886,2022-03-21 21:24:49+00:00,1506019018670747649,"Sending people into a new city with peanuts, Biko @SimShagaya rest #HorribleBosses https://t.co/a50uW1hJzE",habineroo
12887,2022-03-21 21:24:49+00:00,1506019018511388673,Passion for perfection. My dear just say you shouted at people. #horriblebosses,Cyndy_A
12888,2022-03-21 21:24:46+00:00,1506019005412249600,"You guys brought him up, you might as well let him speak #HorribleBosses https://t.co/XY0QtZKUDv",sisispeaks
12889,2022-03-21 21:24:45+00:00,1506019005009731594,"#HorribleBosses This Space doesn't have to adhere to rigid moderation. No need to optimize for balance. Let the company people be quiet and let employees go off, if they're brief and on topic. It has now turned to press release.",Proverse
12890,2022-03-21 21:24:42+00:00,1506018991726288906,"Bosses being called out to respond to toxicity allegations. Tense 
 #HorribleBosses https://t.co/cjiOYWqZG8",nyagumbo_
12891,2022-03-21 21:24:42+00:00,1506018989633327105,"Please hosts, lay off shagaya and give others who wants to share their horrible experiences the opportunity to do so. 

#HorribleBosses

https://t.co/Th9y3SEEHx",_tope_san
12892,2022-03-21 21:24:42+00:00,1506018989142552579,Please call them out!!! #horriblebosses,tobby_oba
12893,2022-03-21 21:24:41+00:00,1506018986579820546,@SimShagaya what are you not saying? #HorribleBosses,KushAlabi
12894,2022-03-21 21:24:40+00:00,1506018982394052609,"I remember one guy that slapped an Indian Boss @ Samsung west Africa and walked away. He knew he would be fired, so he just walked away. #HorribleBosses

https://t.co/7M2F54K16m",J___Pinto
12895,2022-03-21 21:24:39+00:00,1506018979122348032,“We’re doing really new stuff so we’re seeking for perfection” Sim literally sounds like Ebun. “It’s a mission not a company”  #HorribleBosses https://t.co/mYK0x21PrI,Toni_hime
12896,2022-03-21 21:24:39+00:00,1506018977985703942,Not in any personal context?? What does that mean? Yes or no?? #HorribleBosses,MissWinz
12897,2022-03-21 21:24:38+00:00,1506018975184211968,@JumiaNigeria is sitting pretty on this table #HorribleBosses,EgoOyib0
12898,2022-03-21 21:24:37+00:00,1506018971534901261,This guy is saying a whole lot of nothing… #HorribleBosses,ess_ther
12899,2022-03-21 21:24:34+00:00,1506018955558801415,The bias! The bias! #horriblebosses,AN26th
12900,2022-03-21 21:24:32+00:00,1506018947677655041,Please this guy is taking the shine away from the real gist abeg! #HorribleBosses https://t.co/iOrfpjqzyn,Adeoluwajoju_
12901,2022-03-21 21:24:32+00:00,1506018947128348676,"#HorribleBosses
""Uncle Sim"" please
https://t.co/vzzNx8HbIQ",Bello_O_
12902,2022-03-21 21:24:26+00:00,1506018922771976206,You’re guilty #HorribleBosses https://t.co/T2ZP9thIEQ,santherlabelle
12903,2022-03-21 21:24:24+00:00,1506018916870463492,"I kinda agree with this person sha. Toxic is very subjective and anybody can say “this workplace is toxic” because of regular differences in approach and small small bad behavior. Abuse however is very clear to define 

 #HorribleBosses https://t.co/kHz0EgZk7O",chuqu_amaka
12904,2022-03-21 21:24:24+00:00,1506018916572688386,#HorribleBosses https://t.co/pmKtMGp5cE,directordiji
12905,2022-03-21 21:24:24+00:00,1506018916359106561,Omg! Get this man out of here. He’s bullshitting #HorribleBosses,its_flankiee
12906,2022-03-21 21:24:24+00:00,1506018914202968067,Hey god. This is not about one man. This about employees. One man can not direct the conversation. Boot him out. #HorribleBosses https://t.co/JblQCAIUCU,alar___
12907,2022-03-21 21:24:15+00:00,1506018877779550216,#HorribleBosses https://t.co/TviVw0muKE,shadajaee
12908,2022-03-21 21:24:15+00:00,1506018876814811137,No rebuttals please.  #HorribleBosses https://t.co/ZouylxLIt0,IyinoluwaKA
12909,2022-03-21 21:24:14+00:00,1506018873128394753,"This mannn is not answering the question. Political answers 
#horriblebosses",Duro_D1
12910,2022-03-21 21:24:13+00:00,1506018870720491521,Who gave him the mic #HorribleBosses,eseosegift
12911,2022-03-21 21:24:13+00:00,1506018868812079105,"@45_nerd I followed the law. He said he would call but after 3 days of not calling I did. He was so pissed. Too bad, the child was safe. That's all that mattered. I didn't stick around long after that. #horriblebosses",GeeGeeAkili
12912,2022-03-21 21:24:12+00:00,1506018865205366784,Making excuses instead of taking responsibilities #HorribleBosses,nancychimdimma
12913,2022-03-21 21:24:11+00:00,1506018861866496006,HE IS LYING YOUR HONOR #horriblebosses,pplcallmeissy
12914,2022-03-21 21:24:11+00:00,1506018860461219840,"Please get that ceo off the space #HorribleBosses

https://t.co/9qkhKdjWet",lajowills
12915,2022-03-21 21:24:11+00:00,1506018860364812289,"See something
Say something
#HorribleBosses

https://t.co/IK4HmvwW0p",iamchinyelu
12916,2022-03-21 21:24:07+00:00,1506018844984614914,"Omor... #HorribleBosses

https://t.co/lpSGgZkNsB",blunt_lucid
12917,2022-03-21 21:24:07+00:00,1506018843415572481,Personal context???  #HorribleBosses,precious_sedem
12918,2022-03-21 21:24:07+00:00,1506018843294318597,"This man is lying on this space. Why are you pontificating and deflecting?

#horriblebosses",Dareogunmowo
12919,2022-03-21 21:24:06+00:00,1506018839548817410,"#HorribleBosses
There are horrible Bosses in the Nigerian Public and Private Sectors (Tech Space). How do we end this? 
https://t.co/xm4R8ulGYG",NseariNdifon
12920,2022-03-21 21:24:01+00:00,1506018819210285056,#HorribleBosses https://t.co/bR79ZgDgK7,mbuyu_
12921,2022-03-21 21:23:59+00:00,1506018811182387200,If he can speak to Konga let him off his mic. Let employees talk!! #horriblebosses,slyfoxine
12922,2022-03-21 21:23:56+00:00,1506018797807112192,"This space made me remembered my workplace at ikeja, am sure many of my colleagues can relate, mehn, am getting chills typing this 🤭🤭 a total terrible place to work as a health worker #HorribleBosses https://t.co/F3tdM3WULH",diiverexii
12923,2022-03-21 21:23:52+00:00,1506018780589146112,BOOO. SO YOU DONT WORK HARD ?? #horriblebosses,blackneverbett1
12924,2022-03-21 21:23:51+00:00,1506018778143985669,Dismantle capitalism ohh. We're collectively tired #HorribleBosses we should be painting naked and eating some fucking berries. Not working like this 😭,ThatGirl_Oge
12925,2022-03-21 21:23:51+00:00,1506018777007198211,This man is just speaking plenty grammar here. Oga answer the question na #HorribleBosses,AkonteAlabraba1
12926,2022-03-21 21:23:50+00:00,1506018771080818693,@KThefirst Check #horriblebosses,Shirley_Sein
12927,2022-03-21 21:23:50+00:00,1506018770980306944,"Omo na wa o, go na #HorribleBosses",Little__eagle
12928,2022-03-21 21:23:49+00:00,1506018769688473600,"Is this man docking responsibility by saying I no dey there again'
#HorribleBosses

https://t.co/AjtsXpHcTn",0x_sage
12929,2022-03-21 21:23:48+00:00,1506018763724189697,"This Sim too lie Abeg. 

 #HorribleBosses https://t.co/6R1KR5tHhv",flipthatasshere
12930,2022-03-21 21:23:47+00:00,1506018761991925760,Does it come with insane payment??? #horriblebosses,FatGirlwithin_
12931,2022-03-21 21:23:44+00:00,1506018745709637635,"Long overdue conversation.
My Nigerian bosses messed and bastardised my perception of the organised private/corporate sector. Thank God for saner climes😁 #HorribleBosses https://t.co/QqCyKacYrv",cKatchWit
12932,2022-03-21 21:23:43+00:00,1506018744732196885,"Oga are you a toxic boss or not?
#horriblebosses https://t.co/0kXHAg5XLy",Eddy_wisdom
12933,2022-03-21 21:23:38+00:00,1506018722548387841,I want to jump on this #horriblebosses trend so much,thejeriah
12934,2022-03-21 21:23:38+00:00,1506018722435248130,"We drive ourselves pretty hard. Lmaoooo.

#HorribleBosses

https://t.co/teAnWuarAK",OrinariHorsfall
12935,2022-03-21 21:23:35+00:00,1506018709118226432,Who’s this SIM card guy #HorribleBosses,DemoOfUK
12936,2022-03-21 21:23:34+00:00,1506018706983297024,ain’t no #HorribleBosses when you’re your own boss #selfemployed #VATexempt #miltonkeynes,Rossblob2
12937,2022-03-21 21:23:32+00:00,1506018697969819660,"Not expecting sim shagaya to come on twitter to say 'yes ulesson is toxic ""#HorribleBosses",aroboyo
12938,2022-03-21 21:23:31+00:00,1506018691195887617,"Abeg remove this man 

#HorribleBosses",Quenty1
12939,2022-03-21 21:23:30+00:00,1506018690302898176,Already going to 13k imagine the people that don’t even have access to Twitter #HorribleBosses https://t.co/nKWETnRNyC,Chormzy
12940,2022-03-21 21:23:27+00:00,1506018677262635008,"#HorribleBosses

https://t.co/TLU3yMMmru",Ndibe_Emmanuel
12941,2022-03-21 21:23:27+00:00,1506018675274313731,@ichie_fuego #HorribleBosses https://t.co/JKiKBkndCU,NoraNelson_
12942,2022-03-21 21:23:26+00:00,1506018671675977729,Who voted? 🤣🤣🤣#HorribleBosses,Enkaynjama18
12943,2022-03-21 21:23:20+00:00,1506018647642460163,This space is not about you Sim. You are just one of the  #HorribleBosses https://t.co/a50uW1hbK6,habineroo
12944,2022-03-21 21:23:13+00:00,1506018615795101697,Sim Shagaya - if his name was mentioned as a toxic boss - should not have been allowed to speak. Let's be honest. How many of these employers called out would be offered that privilege? #horriblebosses,maryero
12945,2022-03-21 21:23:11+00:00,1506018608194863107,"Sim said he's been following since 
Now he said he didn't follow till his sister told him his name was mentioned.

Don't be in a haste to respond tho. The space is for workers. You might be clean but today's not your day.

#HorribleBosses

https://t.co/bhrTiKdvOV",ET_Folorunso
12946,2022-03-21 21:23:09+00:00,1506018601522057217,"This sims guy be deflecting here!🤦🏾‍♀️

#HorribleBosses

https://t.co/ZKqfFHcfHh",vanfierceness
12947,2022-03-21 21:23:09+00:00,1506018599223566336,Why is this wicked man on the stage?  #horriblebosses,blackneverbett1
12948,2022-03-21 21:23:04+00:00,1506018578616979456,Dude please you are just rambling #HorribleBosses,nancychimdimma
12949,2022-03-21 21:23:02+00:00,1506018571427934209,"Ah
So because I'm working for your company I should not apply for other jobs? #HorribleBosses

https://t.co/cfh5BBuxEi",inigeorge0
12950,2022-03-21 21:23:01+00:00,1506018568915152897,#HorribleBosses me looking for any of my father's staff that would tweet here today 😂😂,davetotheworld
12951,2022-03-21 21:23:01+00:00,1506018567242006528,Omo I’m grateful for my current my boss #horriblebosses,browncandyxx
12952,2022-03-21 21:22:59+00:00,1506018556575682563,"can this man just talk, you do am or you no do am? just dey turn conversation around #HorribleBosses https://t.co/4XulJaH3ao",Sommmie__
12953,2022-03-21 21:22:58+00:00,1506018555208384512,Erm. Why is sim shagaya talking. For the love of god. He should be kicked off. #HorribleBosses https://t.co/JblQCAIUCU,alar___
12954,2022-03-21 21:22:57+00:00,1506018549973729280,"Founders who will deliberately not have a structure in their company so they can take advantage of employees.

Then make it look like they are doing you a favor by underpaying you and subtly blackmailing and threatening you.
#horriblebosses",Fhysx
12955,2022-03-21 21:22:54+00:00,1506018539248963588,You can’t give everyone the mic because people who will come and say rubbish #horriblebosses,milkchocolatier
12956,2022-03-21 21:22:53+00:00,1506018532043423744,Sim Shagaya has not even had his accusers come out and they’re allowing him to speak. Why is he even a speaker???? Why? #HorribleBosses,jhesudunsin
12957,2022-03-21 21:22:52+00:00,1506018528784121856,Policy to not look for work?????? You can’t be serious #HorribleBosses https://t.co/06qCHUUvSS,Miss_Kwuchy
12958,2022-03-21 21:22:52+00:00,1506018528000118785,"Lol see how they keep side stepping discussing with uncle on the accusations against his company #HorribleBosses

https://t.co/PL9IS2rrLb",isaacwalex
12959,2022-03-21 21:22:50+00:00,1506018522681413636,"#HorribleBosses

https://t.co/jHZmRaFNqC",larmmy
12960,2022-03-21 21:22:50+00:00,1506018521347764232,"Employers should listen instead of coming up to speak.
It is mad suspicious to come up here in the space and say anything.
#horriblebosses",AdeolaNAderemi
12961,2022-03-21 21:22:46+00:00,1506018502024511490,"#HorribleBosses

https://t.co/9qkhKdBxD3",lajowills
12962,2022-03-21 21:22:40+00:00,1506018479882657793,Does Sim own konga?  #HorribleBosses https://t.co/w3rR7gPzxk,sicmundusbih
12963,2022-03-21 21:22:38+00:00,1506018471980974081,Omo many CEOs don leave 10pm news come Twitter space oooo come justify their names ooo #HorribleBosses https://t.co/v7ECsnLd0e,NavisIam
12964,2022-03-21 21:22:33+00:00,1506018448518057984,12k now #HorribleBosses,CupofCoffee_xo
12965,2022-03-21 21:22:25+00:00,1506018414800011264,They are trying to compromise this space #horriblebosses,Ogekaima
12966,2022-03-21 21:22:21+00:00,1506018400258068483,#HorribleBosses https://t.co/Rcx9EtSp0g,afi_maame
12967,2022-03-21 21:22:18+00:00,1506018385460531200,"#HorribleBosses

Killing Roe v Wade assures that single women with children will be forced to stay in jobs no matter how cruel or inept the boss or bad the job is.",A_NHDogLover
12968,2022-03-21 21:22:17+00:00,1506018381254000644,"SheBulliesAfrica has been on this table for the longest time. 

#horriblebosses",sugabaddie
12969,2022-03-21 21:22:15+00:00,1506018376056926208,#horriblebosses,toaf13
12970,2022-03-21 21:22:10+00:00,1506018351629635584,They shouldn’t have let this man on sha #horriblebosses,Doyin_OL
12971,2022-03-21 21:22:08+00:00,1506018346550059019,I think I should drag my former boss too ….for dividing my 5 months salary in two Mr Tolu I’m coming for u #HorribleBosses https://t.co/x6xdgHbYBE,omotoshomotun
12972,2022-03-21 21:22:05+00:00,1506018331794497537,If they’d read the dms initially they wouldn’t be having this issue. #horriblebosses,_JENNISM_
12973,2022-03-21 21:22:05+00:00,1506018331026939907,"This has grown and obviously taking over official settings , assault harassments and sexual harassment.
Alot wants to speak but they will have to walk thier line through the job insecurities if they do. #HorribleBosses

https://t.co/Oqap8nHmoS",pabsboski
12974,2022-03-21 21:22:04+00:00,1506018328372219905,Someone said Horrible Bosses are hosting #HorribleBosses Space to expose another Horrible bosses… The story no clear but i dey enjoy as e dey go on. https://t.co/4oxoLnQBVZ,thatremi
12975,2022-03-21 21:21:55+00:00,1506018291445161984,What’s this man saying? #HorribleBosses,Onyinyechukwuu_
12976,2022-03-21 21:21:53+00:00,1506018282079678465,So you are seeking for perfection or so you are not a toxic boss? #HorribleBosses,nancychimdimma
12977,2022-03-21 21:21:41+00:00,1506018230195920905,Why is an employer talking??#HorribleBosses,Chormzy
12978,2022-03-21 21:21:30+00:00,1506018185878802434,They should never have brought “uncle sim” on!  #HorribleBosses https://t.co/XY0QtZKUDv,sisispeaks
12979,2022-03-21 21:21:27+00:00,1506018172578799621,"Please my good people embrace self employment, whatever opportunity you try it out and give your best shot. The toxicity in the work sector in Nigeria is really alarming. 
#HorribleBosses",Charles__Igbo
12980,2022-03-21 21:21:26+00:00,1506018168837488644,We don’t need all these tutorials ogaaaaaaa! We already know Abeg! Please leave! #HorribleBosses https://t.co/iOrfpjIaWX,Adeoluwajoju_
12981,2022-03-21 21:21:22+00:00,1506018152219504641,What is this guy saying? Was he mentioned? #horriblebosses,henryoqua
12982,2022-03-21 21:21:21+00:00,1506018148964704259,I tire o. What is this guy talking about???#HorribleBosses https://t.co/ZAT7k68Lek,LoisUmunna
12983,2022-03-21 21:21:21+00:00,1506018148407201793,Boy bye🥴 #HorribleBosses https://t.co/KWaZXWTKk1,somibalogun
12984,2022-03-21 21:21:19+00:00,1506018141205278723,The camaraderie between the moderators and Sim is so transparent and so fascinating… #HorribleBosses https://t.co/QvKva40N9d,NewAfricann
12985,2022-03-21 21:21:17+00:00,1506018130744819720,"Not this uncle taking the space time preventing people from expressing themselves. 
#HorribleBosses

https://t.co/7AjbZ09N7N",_Oluwabukolami
12986,2022-03-21 21:21:15+00:00,1506018123480289282,Why is he talking like he’s an employee???? #HorribleBosses,its_flankiee
12987,2022-03-21 21:21:12+00:00,1506018107772469248,They’re doing rubbish with this thing because his accusers have not even come out and they’ve allowed him to speak. #horriblebosses,jhesudunsin
12988,2022-03-21 21:21:10+00:00,1506018101418024960,This man is not really saying anything tbh .  #HorribleBosses,_mirabelleI
12989,2022-03-21 21:21:08+00:00,1506018091280470016,My white principal used to jive talk to the section 8 kids in my class b/c he read somewhere they would relate better. #HorribleBosses https://t.co/xMqUobkEzn,GeeGeeAkili
12990,2022-03-21 21:21:07+00:00,1506018088671756288,Hmmm Sim too is talking 🌚🌚 #HorribleBosses,ijDtreasure
12991,2022-03-21 21:21:02+00:00,1506018069113495553,No be person wey dem call out dey talk so? LOL #horriblebosses,nikkymandy_
12992,2022-03-21 21:21:00+00:00,1506018057868644352,"so someone was fired without asking questions, because he was accused of sexual harassment? Ọmọ!!!! #HorribleBosses

https://t.co/7M2F54spHM",J___Pinto
12993,2022-03-21 21:20:59+00:00,1506018055373033472,I still have the recording of you @SimShagaya cussing out and demeaning your employees. Leave and let’s talk. Get out please #HorribleBosses https://t.co/cjSAQX0hXS,GbqH
12994,2022-03-21 21:20:58+00:00,1506018050734100480,"What in God’s name is this one saying??

#HorribleBosses",Ore_Tee
12995,2022-03-21 21:20:54+00:00,1506018034489892866,"This is unfair!!!
You guys didn't read the issue about Sim Shagaya, but you bring him as a speaker to do whatttt??? #horriblebosses",AnitaGladiolus
12996,2022-03-21 21:20:54+00:00,1506018032417910785,"Wait, it’s the Sim Shagaya everyone has been complaining about, IS THE ONE TALKING?! He’s an employer! Get him off! #HorribleBosses",AN26th
12997,2022-03-21 21:20:53+00:00,1506018029129371667,You’re not saying anything oga o #HorribleBosses https://t.co/T2ZP9thIEQ,santherlabelle
12998,2022-03-21 21:20:52+00:00,1506018023987154944,"You need an introduction letter from your place of work when applying for a visa. 

So, it appears getting something as simple as this could also be hard if you work in a toxic work environment 🤦🏽‍♂️

#horriblebosses",mr_schengenvisa
12999,2022-03-21 21:20:51+00:00,1506018023068553216,"If marketing/advertising agency people enter this #horriblebosses thread with their stories lasan, Zelensky and the people of Ukraine go pity people. 😅😅",o_proz
13000,2022-03-21 21:20:48+00:00,1506018007755427840,I knew something was up when the Jude guy referred to this guy as uncle #horriblebosses,Frankie__A
13001,2022-03-21 21:20:38+00:00,1506017965850132480,"Getting the law to consider the plights of the employee in Nigerian workplace is vital towards correcting situations like this.

Beyond doubts, slave master system is the form of employment relations we have in present Nigerian WP
#HorribleBosses

https://t.co/S2JM0ISruO",Hiyke7
13002,2022-03-21 21:20:35+00:00,1506017956592979968,"Dear hosts, he should not be speaking. At this point all other employers should come and defend themselves!!  #HorribleBosses",witoflife14
13003,2022-03-21 21:20:30+00:00,1506017933587218432,"Employers shouldn’t be on this space though,y’all wait your turn.
And also why’s this person defending himself? Wait for your own space!#HorribleBosses",_jjumes
13004,2022-03-21 21:20:23+00:00,1506017902356582400,"I really don’t think employers should be allowed in. 

 #HorribleBosses https://t.co/W0vw4zHfqg",VyrussBeatz
13005,2022-03-21 21:20:22+00:00,1506017901874417664,"Let's not talk about sexual harassment in toxic workspace! Especially when it comes from your boss #HorribleBosses

https://t.co/JFDZ7S2Sq9",ngwube_g
13006,2022-03-21 21:20:22+00:00,1506017901270212611,Over 12k people on this space. People are really going through a lot and still working. 🥺🥺 #HorribleBosses,AkonteAlabraba1
13007,2022-03-21 21:20:22+00:00,1506017898057269249,Space has been compromised sha #HorribleBosses,jobosonchisa
13008,2022-03-21 21:20:20+00:00,1506017892164268036,"#HorribleBosses https://t.co/Lq4hx3OYIq

Oga sim shagaya is using English to derail us",Ryomensukunna
13009,2022-03-21 21:20:20+00:00,1506017891686223883,Lord Jesus please let this man come correct. I’m not a fan of CEOs but I actually like uLesson and what is being built. Please leave the sexual harassment. Address the shouting #HorribleBosses,CupofCoffee_xo
13010,2022-03-21 21:20:19+00:00,1506017888523939842,"In this sensitive moment when people are baring their hearts out this Aunty is coming to say such nonsense. 
Think before u tweet. #horriblebosses https://t.co/9zz6ETkMX9",nikkymandy_
13011,2022-03-21 21:20:17+00:00,1506017880390856705,Even with this nysc I’m doing  know what I’m going through. I’m going to do my possible best to leave 9-5 within the next 3 years #HorribleBosses,Chormzy
13012,2022-03-21 21:20:14+00:00,1506017867371851788,"They shouldn't have allowed this guy to speak. There are complaints about him, this does nothing to foster an open environment. 

#horriblebosses",t3niola
13013,2022-03-21 21:20:10+00:00,1506017848665075712,@SimShagaya is literally getting on my nerves. Gtfoh #HorribleBosses https://t.co/cjSAQX0hXS,GbqH
13014,2022-03-21 21:20:07+00:00,1506017836879302657,"Fatimo try to dey chop five onions 🧅 should Incase love wan blind your eyes... onions go open ham 
#HorribleBosses #zugacoin #DesignUnionConcepts #Kuda #portable",iamdanbest
13015,2022-03-21 21:20:04+00:00,1506017823541235713,"#HorribleBosses
Drag them more and more. This is the way #EndSARS started and it may be a turning point for the continent. People must be called out!!
https://t.co/gxWhQegnSi",bryo_imbo
13016,2022-03-21 21:20:03+00:00,1506017821968711681,I thought they accused this man  #HorribleBosses,redwinewithpapi
13017,2022-03-21 21:20:02+00:00,1506017815970684935,"This guy is just beating around the bush and wasting everybody's time.

#HorribleBosses",the_olusegun
13018,2022-03-21 21:20:00+00:00,1506017808534368257,"#HorribleBosses
""It should never happen"" but e dey happen, so... Where to from here?
https://t.co/vzzNx8HJyo",Bello_O_
13019,2022-03-21 21:19:59+00:00,1506017805678030848,"But the person speaking now, someone has sent a message about him.. #horriblebosses",slyfoxine
13020,2022-03-21 21:19:57+00:00,1506017794931900417,Get to the point sir #HorribleBosses,its_flankiee
13021,2022-03-21 21:19:56+00:00,1506017792738353152,He should be off oh. This is not the conversation. #HorribleBosses https://t.co/JblQCAIUCU,alar___
13022,2022-03-21 21:19:56+00:00,1506017791819730945,This guy sounds like Ayoola #horriblebosses,theigbafesylvia
13023,2022-03-21 21:19:55+00:00,1506017788707495936,"This reminds me about the article from @zikokomag about the lady that they interviewed who said that literally everywhere she worked she was never paid! 
From one experience of sexual harassment to another! 😖😩 
#HorribleBosses

Let me go find the link to the article!",QueenOfTheN1ght
13024,2022-03-21 21:19:44+00:00,1506017742566363136,Oga you are shalaying please #HorribleBosses,nancychimdimma
13025,2022-03-21 21:19:39+00:00,1506017719216668674,🤣 #HorribleBosses https://t.co/3kE67r9UZz,ramisco
13026,2022-03-21 21:19:37+00:00,1506017711704354816,I’ve been fortunate to work with a very good employer…I’ve had my share of #HorribleBosses along the way but this made me the leader I am today. I learnt what not to do from them when you manage people.,el_linkin
13027,2022-03-21 21:19:37+00:00,1506017709657624587,"Oga you do am Abi you no do am? No Dey tell us wetin we already know😒😒😒
Baba Dey use us walk for road #HorribleBosses https://t.co/iOrfpjIaWX",Adeoluwajoju_
13028,2022-03-21 21:19:34+00:00,1506017700715573248,"Baba Sim dey don drag you ..... Talk about it 

#HorribleBosses",Quenty1
13029,2022-03-21 21:19:34+00:00,1506017700241313793,"If you're talking about horrible bosses the Chinese working in Nigeria are at the fire front. Damn those people are horrible, they do modern day slavery.... #HorribleBosses

https://t.co/jmzgMPdYl8",Ibn_Abubakr
13030,2022-03-21 21:19:33+00:00,1506017694512185344,#HorribleBosses what have I missed here https://t.co/E2SzzHWJA6,thatPetitegirl
13031,2022-03-21 21:19:27+00:00,1506017670248169474,"I’m lost, why is Sim speaking? #horriblebosses",thatfunke
13032,2022-03-21 21:19:25+00:00,1506017662127673344,Why would you lot bring up someone that’s been called out to speak up in the same space as his victims? Bad idea. #HorribleBosses,AjikeAjoke
13033,2022-03-21 21:19:23+00:00,1506017651864207361,"Wow!! 12k listeners in the #HorribleBosses spaces!! Omo, people are going through stuff in Nigeria! 

I can totally relate! 

https://t.co/JFDZ7RKJc1",ngwube_g
13034,2022-03-21 21:19:19+00:00,1506017635103879174,What is this guy talking about 👀#HorribleBosses https://t.co/ZAT7k5RamM,LoisUmunna
13035,2022-03-21 21:19:14+00:00,1506017613507612672,Get him off!!! #HorribleBosses,AN26th
13036,2022-03-21 21:19:01+00:00,1506017559467896836,Nah fuck this! So what is he saying????   #HorribleBosses,witoflife14
13037,2022-03-21 21:18:59+00:00,1506017551007969280,Omo….  #HorribleBosses https://t.co/1qaynQG0Mq,OsasenagaEno
13038,2022-03-21 21:18:50+00:00,1506017514425364480,"So, CEO say make you prepare pitch, you did and sent to him. He went to present it, he did not get the contract, came back to say ""I no put blame on you oo, but na you no make us win the deal""

Oga, shey I no send am to you abi no be you go present am ni 🤌🏽
#horriblebosses",Fhysx
13039,2022-03-21 21:18:48+00:00,1506017507110531082,"He has a point about there being a need to call things out, but a toxic work environment discourages employees from doing that at fear of losing their jobs or worse. #HorribleBosses",daryl_ei
13040,2022-03-21 21:18:42+00:00,1506017480745299969,If it saddens you do better.  #HorribleBosses https://t.co/JblQCAJsss,alar___
13041,2022-03-21 21:18:41+00:00,1506017477334953984,Oga go away na! #HorribleBosses https://t.co/XY0QtZKUDv,sisispeaks
13042,2022-03-21 21:18:36+00:00,1506017455528837120,What is this host saying? Who dey DM you?🤨 #horriblebosses,madee_laine
